eset	rnaseq
10	4.91423383844993	-3.90254886300493
100	8.41189029271519	2.85384062809676
1000	7.36242391879802	-0.91384339899761
10000	8.73532683390414	1.81672578509224
10001	8.43114911097759	1.66750967156031
10003	4.13343719741082	-3.20397666972848
10004	6.63771061826846	-0.672327215655107
10005	8.40931702445131	2.77221500684374
10006	9.59296076445223	3.31173774746799
10007	8.66469070566482	3.03270273670987
10008	6.17639260494741	0.685600731923513
10009	9.77832338530652	1.03699108777897
1001	10.0500389833467	4.8392361382767
10010	9.38540882990577	3.85404601524689
100101467	5.75445276231152	1.5862466442695
10011	7.76061971058583	3.70581705182531
100129654	8.89555224429217	-3.74902460693973
100129827	5.97268417320664	-2.73099899257897
10013	7.63431956144958	4.09082299195742
100130717	5.9848170950801	-0.297941906842986
100130889	4.05436202180991	-3.40126087010696
100130967	6.2631369434002	-1.04134744271251
100131138	6.44968017921834	-4.09440302930243
100131211	6.65801444463508	-0.382589902656747
100131213	5.79112807422349	-0.279763184147274
10014	8.05742150020794	4.06606140137325
10015	9.76001878374543	3.26489392224935
10017	6.63004100188208	-2.18058596337602
100170841	7.055433742298	1.21478809236756
10018	7.70562756845934	1.5189611453316
10019	8.17228506228849	2.10461643205527
1002	6.64086680672493	0.479662836938529
10020	8.19420777414948	2.0530493347622
10021	7.01430920701947	-2.46232678866496
10022	3.65311494757362	-5.12420542472156
10023	6.08566631347218	-0.0686346355404921
10024	7.04829923196855	3.55766048031149
10025	8.22555740551688	3.93798927132041
10026	8.22471539971492	1.05631721083875
100287569	5.82348862192087	0.707638098118511
100287932	6.303264205192	4.43018149053783
100289635	6.45711052907642	1.67025933490845
1003	7.996665346666	2.51896561111169
10036	7.70120790146937	3.66866693210352
10038	8.34326331124008	2.46565848672504
10039	7.71133243957051	2.41969090173191
1004	6.79046111111945	-1.5587389610397
10042	9.19645877605401	4.05370529250836
10044	7.51759785147504	3.22761754704628
10045	6.91618381905541	3.25245675554709
10046	6.97618109901151	1.29297939049104
10048	10.1527214996873	3.14530692305359
10049	10.056806452422	4.85675339351307
1005	4.92749385372446	-5.1805577708187
10050	4.51350464294628	-3.2628225059288
100507290	7.09137438174056	3.44038532519467
100507436	7.48394238496507	1.18654571499404
10051	9.13518853433032	4.92620884240853
10052	7.82943317783737	1.14121666506659
10053	8.63188966826495	4.60304962932624
10054	11.2070213974553	4.51805844520711
10056	10.6658186024697	3.39654566299099
10057	7.4212087722247	2.9918726659669
10059	9.21587953813574	3.7603295152293
1006	5.12358166249719	-4.10014520673441
10060	7.57659788627493	3.25873021918489
10061	8.77929957508483	3.12146576132661
10062	7.63025359582608	3.43519959007915
10066	10.1146705866895	3.88036548011501
10067	9.25151716360587	4.74987046185716
10068	7.30827836561264	3.08088139476826
10069	9.4707991211795	2.20657735991733
10071	6.1093607917661	-4.71543808163234
10072	9.2763533605285	3.46848176991466
10073	8.23109805907039	3.09986709550486
10075	9.92260935628263	3.34125963636716
10076	7.71637220523243	3.93857829011965
10077	6.75024494655333	-0.241780006745904
10078	7.12103671721969	4.22090603021033
10079	8.22064405559473	2.18078023901915
1008	4.54535943453591	-6.18435880365637
10081	7.71247595110318	3.55944349275185
10082	8.32335347591375	-0.838451876661935
10083	5.77217436928666	0.604941104269447
10084	8.31086529679671	5.23632150452762
10087	8.23563607208487	1.273538865694
10089	6.7603508076943	-0.787929872744776
1009	10.0277061424123	2.11872168417436
10090	7.4293806950723	0.234662011507169
10092	11.0234781855172	5.45779825680483
10097	11.7302085573218	4.74690118042518
10098	8.5044484615512	1.44256048652776
10099	10.1006966646842	3.52775072008939
101	7.72375374176527	3.00649420152897
1010	4.52706851720616	0.566525879280321
10100	7.9886925283538	0.362784670176436
10101	8.1324687721634	5.63224956927689
10103	6.25755104232819	0.756108159856208
10105	9.27961678145988	4.18677330984688
10106	9.98796768522404	3.9762809177131
10109	12.2129418587569	6.39431139490326
10110	5.70537787238286	-0.0695553403041468
10111	8.4222197663054	3.57578159076017
10112	8.81621020170385	2.86802717067685
10113	9.62287399025712	4.10264616995943
10114	9.92882180549493	2.19757437212939
10116	9.26550314391739	1.84430421243018
10117	5.11968206239198	-4.99411079727782
10120	8.75518802973172	4.60559523618218
10121	9.70313549227358	4.48575843297824
10123	8.52578482268582	4.3345106497875
10125	9.12466867899616	0.0780759082404488
10126	7.75820903795911	3.24261194876307
10128	10.7740473352939	3.1356770069079
10129	7.16016596112595	-0.510662240186331
10130	11.8558600571915	5.55688556627157
10131	8.50389347938052	5.33454567277378
10133	8.80125459193878	3.95173581398369
10134	10.3745860124776	6.20080313856786
10135	11.1050599948345	3.11464666273471
10138	7.5696045716283	1.42124695728448
10139	7.11542521918084	3.66056425192277
1014	5.76786318000848	-5.22155917623694
10140	10.2869715057712	3.52780170559185
10142	7.8336914984412	5.03623724656842
10143	4.99683783083183	-4.64105776727986
10144	7.74475613410447	0.850179923102501
10146	10.8934598965614	3.39466991216012
10147	7.53656400937571	3.55984009640282
10148	7.38546598161966	0.860627264498172
10149	5.99106685156011	0.102300123605373
1015	4.37760277012017	-2.66108414069932
10150	10.8956336640133	3.05689185710185
10152	9.48872828209339	2.54213294420253
10153	7.5203093234135	3.7253216093754
10154	9.26130718802734	1.16754750255361
10155	10.165931449125	6.84552233145848
10157	6.460704000198	1.42252579027183
10158	9.28859949727215	5.1173298026035
1016	4.63339925726879	-1.83840039001034
10160	9.35538421303769	4.80548750262403
10161	8.91969478042187	1.8997616961345
10162	10.6001039911244	3.75454548946919
10163	8.3778383953943	4.95580671205186
10164	5.65802751356099	-1.72870826244884
10165	9.37937894527684	1.90544336814768
10168	6.29061747268951	1.03985659179858
10170	5.58613290318735	-1.4758380581532
10171	8.49006300269561	2.07770957978992
10172	7.20923133680565	0.421740394055549
10174	7.67137131885787	5.28490326596934
10175	10.2051213048168	3.28155711615986
10178	5.47167946087375	-3.51788454288059
10179	7.53503618484501	1.1588677041536
10180	7.33379042117735	4.65157160492968
10181	8.97474609259208	4.40467248850762
10184	9.99688511070556	1.97365009568068
10186	9.72243961598945	2.68499984698971
10188	7.45705419118925	5.5838800294619
10189	10.3221336818612	4.79266339407714
1019	11.3362926220428	4.94116503607135
10190	7.98476087442676	2.02174193849487
10193	8.49637804446469	2.57132154295528
10194	6.82007758772936	-0.908286049596014
10195	10.5019743246749	4.88041680857701
10196	7.63103590856658	1.66817022915831
10198	8.17002594032789	0.33345748279598
10199	7.80034400989776	4.18201483369252
102	10.7331175735352	2.10672101075549
1020	8.67907866628828	2.93645026125137
10201	7.21220922249271	0.671433173391492
10202	5.57139687260418	-0.526131596679979
10203	8.82774071596899	0.29726505612427
10204	11.6401003672844	5.51659316730293
10205	9.87369574533987	3.22544001281974
10207	8.7324682843832	2.84652433265111
10208	8.7336838451137	1.47518772098557
10209	12.5480416726279	6.32436291818202
1021	8.79671904474961	1.76117711453219
10210	7.80478491599022	3.09366554574175
10211	9.28210024129068	3.18676992853766
10212	8.26182227088101	5.69642098495502
10213	9.98911633621867	3.91792145874713
10214	4.00272775161695	-6.0533944488722
10215	6.02881033527824	-4.60145495825062
10216	5.99530800691149	-0.524168177615696
10217	8.74057498898311	3.32077271276158
10218	4.97683735931829	-2.83034268750088
10219	5.99210307326387	-0.532972722105413
10220	6.45555250946032	0.273259604535168
10221	9.9001203177843	3.51968823840175
10224	4.30384817486637	0.649816847533485
10225	8.48840908410315	0.899438565148676
10226	9.00614606984301	4.63825665720825
10227	9.52888883847286	5.77757749654556
10228	8.52527640411561	2.73646938427653
10229	7.00961981862694	1.24907868536329
10231	7.72293187346872	0.667087869939007
10232	8.35951149054526	5.67352616518268
