eset	rnaseq
10	8.05596754467505	-3.90254886300493
100	9.91438724838901	2.85384062809676
1000	15.1566036236315	-0.91384339899761
10000	9.02546680709491	1.81672578509224
100009676	8.91320644461711	0.162809328831753
10001	12.2766854994599	1.66750967156031
10002	7.77976546401453	-2.52999489020252
10003	8.45978385707641	-3.20397666972848
100033416	7.56908503633269	2.3985994392023
100033425	8.04306515203352	-1.32565399958452
100033439	8.31006347923386	-2.57163951678614
100033821	8.04185310376388	1.34882935305113
100034743	8.02938128390435	-0.96080721774637
100037417	8.30184630680155	2.81904428959975
100038246	8.09815310250515	-2.06015960297789
10004	9.82898932116943	-0.672327215655107
100048912	8.38595541344212	2.01070623307796
100049587	8.04380842044565	-0.0852640843986676
10005	8.71833658155272	2.77221500684374
10006	10.6386757049484	3.31173774746799
10007	12.4616616250157	3.03270273670987
100073347	8.3951224182094	-1.47600178752442
10008	8.38361645546442	0.685600731923513
10009	11.4504567948427	1.03699108777897
100093630	12.653867251067	5.136224738499
100093631	8.43494172529592	-4.39288907197423
1001	7.75087598447061	4.8392361382767
10010	11.1678141362848	3.85404601524689
100101266	8.44856834783086	-1.94159153442301
100101267	12.2260233914768	2.87528696771921
100101467	8.35053327515864	1.5862466442695
10011	10.3751455287086	3.70581705182531
100113378	7.98153063008706	0.853426302273845
100113379	8.06628626667702	0.492169594376119
100113381	8.21511472254267	1.81108501711754
100113382	8.27798771390717	1.77608220750294
100113384	8.26897209091363	-0.883228240247655
100113386	7.96741423248667	1.13664342437032
100113389	7.86555196170064	-2.62574966685348
100113391	7.80721261875427	-2.37254895264932
100113392	7.96103784305581	0.600254202140076
100113393	8.3621448718707	2.34686309861643
100113402	8.02367627004928	-0.348737520233287
100113407	9.48211274979946	-1.33934274394991
100124516	8.0297028383184	5.71751808484473
100124533	8.19301504359248	-0.761332425628619
100124535	8.03835206056	-1.11474069264818
100124536	8.2373458208876	-0.013309721563775
100124537	8.2289107647842	2.08719679783121
100124538	8.40574250495239	-2.37558978371383
100124539	8.11993326368447	0.667207588703371
100124540	8.31899754862733	-2.41742848864099
100124541	9.92082246851305	3.4295262238361
100124700	8.1845145434606	0.681925383304413
100125288	8.13164472789071	1.404549806764
100125556	8.29843902911089	-0.0329001109853593
100126270	8.12630413198498	-4.32316864076085
100126297	8.67750478165409	-1.32451671063329
100126299	8.46095429858309	-2.68774285728386
100126309	8.09052374167914	0.1654107949689
100126313	8.08826210747531	-0.762669094303863
100126314	8.24220167418096	1.60150172471839
100126317	7.96938944127568	2.05510929112402
100126327	7.978218618073	3.63122213783297
100126328	8.03765329823964	0.40825943393892
100126331	7.98379361202349	-0.195986748221052
100126332	8.09129885006126	3.35798284350786
100126334	8.1696999759275	-0.404379905797655
100126338	8.0415305962651	4.29847541026184
100126348	8.06862101890184	1.25905564846074
100126351	8.35232863718819	7.6232427077635
100126355	8.24393538108828	-1.86528860005118
100126356	8.07641249175663	-1.42030461154404
100126784	8.02535542629037	-2.20809060766228
100126791	8.04570705627743	-1.62252868312823
100126793	8.10412903852024	-0.211122479050552
100127888	8.27634100861881	-1.25551305496025
100127889	7.99461878806387	-3.08543592451908
100127983	9.20872441430912	-1.44566554266689
100128023	8.07605955474019	-3.05818415729788
100128081	8.20425933251385	-4.89571555637987
100128098	7.88766774604718	1.9065481872587
100128124	8.50608585665908	-3.04562744776697
100128126	8.58618353556398	0.660831914819083
100128164	7.97004414451853	-3.77666519439107
100128191	8.15424181393322	-0.534126370044448
100128239	8.23927125935716	-2.31061421467867
100128252	9.72505395838136	2.5613012529877
100128264	8.07798344009835	-2.58300171926562
100128288	10.7139376584437	1.6098948760077
100128292	8.37520998202781	-1.18803999366271
100128327	8.19544357515139	-5.59599438975805
100128378	8.01443444422499	-3.05587873528823
100128385	8.24224707062218	-1.33518877270854
100128398	8.25590128372287	1.55172103696734
100128420	8.13857511406776	-1.58441258698675
100128569	8.15966395218411	3.24727624615557
100128573	8.11140141327165	1.93347001921907
100128640	8.28997660247435	-1.00626359969846
100128675	8.3380711058801	0.879959219646151
100128682	8.18966584725565	-0.770856245708796
100128714	8.24465646789003	-5.97493072408989
100128731	14.2312039177352	5.98211970977307
100128782	8.54666542965074	1.41640317726002
