eset	rnaseq
100	7.11978489158717	2.85384062809676
1000	4.9936552929249	-0.91384339899761
10000	6.15414167899005	1.81672578509224
10001	5.97280774532379	1.66750967156031
10003	2.76959193657524	-3.20397666972848
10004	4.68248232443764	-0.672327215655107
10005	6.97110867604966	2.77221500684374
10006	3.37678614861924	3.31173774746799
10008	6.89302605393783	0.685600731923513
10009	3.210225491933	1.03699108777897
10010	8.91528316612138	3.85404601524689
100101467	4.23594757547819	1.5862466442695
10011	7.78639415866005	3.70581705182531
10013	6.07538740771822	4.09082299195742
100131213	5.22334903552837	-0.279763184147274
10014	5.3591867326753	4.06606140137325
10015	7.2760050274316	3.26489392224935
10017	3.75891189365426	-2.18058596337602
10018	8.49489178413556	1.5189611453316
1002	4.31593170424087	0.479662836938529
10021	4.28554121867557	-2.46232678866496
10024	7.07670069669907	3.55766048031149
10025	6.98140688994756	3.93798927132041
10026	7.68059355211369	1.05631721083875
100287569	3.53957521011674	0.707638098118511
100289635	2.70609609011323	1.67025933490845
10036	6.82452342940727	3.66866693210352
10038	8.18613142867816	2.46565848672504
1004	3.56922685916367	-1.5587389610397
10042	8.09768369022288	4.05370529250836
10044	3.6055671338871	3.22761754704628
10045	5.35135031425776	3.25245675554709
10048	10.4182867943592	3.14530692305359
1005	3.94708680119363	-5.1805577708187
10050	3.0953189348382	-3.2628225059288
100507290	3.50766805736616	3.44038532519467
10051	5.92981381463982	4.92620884240853
10052	7.58086035129029	1.14121666506659
10053	7.37853347084764	4.60304962932624
10054	10.3953835176497	4.51805844520711
10056	6.05285875963793	3.39654566299099
10057	6.80725830604034	2.9918726659669
10059	8.5785485919644	3.7603295152293
1006	3.12850275177224	-4.10014520673441
10060	3.55241000815505	3.25873021918489
10061	5.26117699877911	3.12146576132661
10066	7.97741403836378	3.88036548011501
10068	5.55679463864128	3.08088139476826
10069	5.91129062778078	2.20657735991733
10071	3.72690780767153	-4.71543808163234
10072	7.55559065610127	3.46848176991466
10075	13.3217645163724	3.34125963636716
10077	4.86434328036659	-0.241780006745904
10079	6.01019493809437	2.18078023901915
10081	5.24730764441886	3.55944349275185
10082	6.36910662478529	-0.838451876661935
10083	4.45891732942906	0.604941104269447
10084	6.0641081629279	5.23632150452762
10087	7.590299135038	1.273538865694
10089	4.55922941644551	-0.787929872744776
1009	5.3966383024599	2.11872168417436
10090	5.04476084801749	0.234662011507169
10092	9.44157328270827	5.45779825680483
10097	10.9610798595791	4.74690118042518
10098	6.74479417911011	1.44256048652776
10099	3.07179533815376	3.52775072008939
101	4.74285617175935	3.00649420152897
10100	3.56852627938275	0.362784670176436
10105	8.53596126943696	4.18677330984688
10106	7.20038332195237	3.9762809177131
10109	11.0400245121569	6.39431139490326
10110	5.43332310971747	-0.0695553403041468
10111	5.94647396933214	3.57578159076017
10114	5.1039506153416	2.19757437212939
10116	8.12480801089111	1.84430421243018
10117	2.99714683165115	-4.99411079727782
10121	7.90822018816327	4.48575843297824
10123	4.67160055216162	4.3345106497875
10128	9.56213167211167	3.1356770069079
10129	5.9193086845122	-0.510662240186331
10130	10.8231013549911	5.55688556627157
10131	9.50614841862442	5.33454567277378
10133	9.14104140950257	3.95173581398369
10135	8.53346528067042	3.11464666273471
10138	3.50006831225813	1.42124695728448
10139	6.90082519279801	3.66056425192277
10140	9.73831823428194	3.52780170559185
10142	8.89258368732674	5.03623724656842
10144	7.69618946380736	0.850179923102501
10146	4.88951133318555	3.39466991216012
10147	7.13714996490197	3.55984009640282
10150	4.10308538959597	3.05689185710185
10152	4.05209435523424	2.54213294420253
10154	6.36098967004476	1.16754750255361
10157	4.4336897681595	1.42252579027183
10158	7.9048679800961	5.1173298026035
10160	8.92096768606869	4.80548750262403
10161	3.01286013981876	1.8997616961345
10162	5.99687358932285	3.75454548946919
10163	6.15414218734569	4.95580671205186
