eset	rnaseq
10000	8.68916043138536	1.81672578509224
10001	8.43110341581273	1.66750967156031
10003	4.0068519660239	-3.20397666972848
10004	6.43206520663534	-0.672327215655107
10005	8.36068461831609	2.77221500684374
10006	9.77325492827912	3.31173774746799
10007	8.63203249672907	3.03270273670987
10008	5.95567596717499	0.685600731923513
10009	9.80824646585306	1.03699108777897
1000	7.26768613978024	-0.91384339899761
100101467	5.6810396750971	1.5862466442695
10010	9.35158545481942	3.85404601524689
10011	7.67997319824235	3.70581705182531
100129654	9.00934614425999	-3.74902460693973
100129827	5.71630288891272	-2.73099899257897
100130717	5.74277392801133	-0.297941906842986
100130889	3.73533429423891	-3.40126087010696
100130967	6.06963763516517	-1.04134744271251
100131138	6.25699943420065	-4.09440302930243
100131211	6.90499722893832	-0.382589902656747
100131213	5.51581652037918	-0.279763184147274
10013	7.68681944109715	4.09082299195742
10014	7.99231269814935	4.06606140137325
10015	10.429987028338	3.26489392224935
100170841	6.9219957295382	1.21478809236756
10017	6.27654774771323	-2.18058596337602
10018	7.94335452365662	1.5189611453316
10019	8.12098177550698	2.10461643205527
1001	10.0271556976397	4.8392361382767
10020	8.12636162032464	2.0530493347622
10021	6.89058225718256	-2.46232678866496
10022	3.46383562499797	-5.12420542472156
10023	5.86811855179458	-0.0686346355404921
10024	6.935388717952	3.55766048031149
10025	8.24421226467059	3.93798927132041
10026	8.17972626127526	1.05631721083875
100287569	5.55286955616414	0.707638098118511
100287932	10.2120119151684	4.43018149053783
100289635	6.25704530660563	1.67025933490845
1002	6.48210728714874	0.479662836938529
10036	7.6331886163541	3.66866693210352
10038	8.29160175240201	2.46565848672504
10039	7.63745394061462	2.41969090173191
1003	7.92384458231727	2.51896561111169
10042	9.16947496521982	4.05370529250836
10044	7.42856615963555	3.22761754704628
10045	6.80014670179894	3.25245675554709
10046	6.81453908603397	1.29297939049104
10048	10.1326017344374	3.14530692305359
10049	9.8467939839704	4.85675339351307
1004	6.63540231079942	-1.5587389610397
100507290	6.97523248120465	3.44038532519467
100507436	7.52181982755557	1.18654571499404
10050	4.09432377680737	-3.2628225059288
10051	9.10015057974963	4.92620884240853
10052	7.75745230214134	1.14121666506659
10053	8.58385371292756	4.60304962932624
10054	11.1984935711157	4.51805844520711
10056	10.7439269892666	3.39654566299099
10057	7.64392002058445	2.9918726659669
10059	9.18993385741265	3.7603295152293
1005	4.50218478398232	-5.1805577708187
10060	7.51476199663974	3.25873021918489
10061	8.8580455671015	3.12146576132661
10062	7.40881944597233	3.43519959007915
10066	10.1008928101606	3.88036548011501
10067	9.20442156084457	4.74987046185716
10068	7.44819942354042	3.08088139476826
10069	9.45400603474496	2.20657735991733
1006	4.70122414868023	-4.10014520673441
10071	4.08518426179276	-4.71543808163234
10072	9.12261131277649	3.46848176991466
10073	8.20781822225671	3.09986709550486
10075	9.88441478072883	3.34125963636716
10076	7.63626817843309	3.93857829011965
10077	6.5644893498087	-0.241780006745904
10078	7.0074385781047	4.22090603021033
10079	8.16268956034256	2.18078023901915
10081	7.79640294883468	3.55944349275185
10082	8.50024782146558	-0.838451876661935
10083	5.61533539720421	0.604941104269447
10084	8.79720663512167	5.23632150452762
10087	8.16840450696967	1.273538865694
10089	6.61769855533131	-0.787929872744776
1008	4.10061247497443	-6.18435880365637
10090	7.30856695615977	0.234662011507169
10092	12.0275045881321	5.45779825680483
10097	12.3602502657459	4.74690118042518
10098	8.45414521925593	1.44256048652776
10099	10.0822108877451	3.52775072008939
1009	10.012277022657	2.11872168417436
100	8.36900874761828	2.85384062809676
10100	7.91388813275987	0.362784670176436
10101	8.07355020712203	5.63224956927689
10103	6.0866768924655	0.756108159856208
10105	10.0111240362941	4.18677330984688
10106	9.7836581107119	3.9762809177131
10109	12.3088113251489	6.39431139490326
1010	4.14443016341724	0.566525879280321
10110	5.54174948341824	-0.0695553403041468
10111	8.37291064196569	3.57578159076017
10112	8.76332923290595	2.86802717067685
10113	9.59940032212099	4.10264616995943
10114	9.91336821255238	2.19757437212939
10116	9.26842756534185	1.84430421243018
10117	4.72734239266249	-4.99411079727782
10120	8.71312334749051	4.60559523618218
10121	9.65298248567204	4.48575843297824
10123	8.48087170478372	4.3345106497875
10125	9.16183474076232	0.0780759082404488
10126	7.9174498317813	3.24261194876307
10128	10.7565821294528	3.1356770069079
10129	7.10563690054937	-0.510662240186331
10130	11.8442632200057	5.55688556627157
10131	10.3467304882168	5.33454567277378
10133	8.88000608793356	3.95173581398369
10134	10.3610827762283	6.20080313856786
10135	9.97737887275649	3.11464666273471
10138	7.48311618266209	1.42124695728448
10139	7.44229905529043	3.66056425192277
10140	10.2649685029766	3.52780170559185
10142	7.81826669037741	5.03623724656842
10143	4.6925108635817	-4.64105776727986
10144	7.66748659829927	0.850179923102501
10146	10.9147771666095	3.39466991216012
10147	7.46726796302759	3.55984009640282
10148	7.29353886771914	0.860627264498172
10149	5.65154634891744	0.102300123605373
1014	5.48304773529763	-5.22155917623694
10150	10.8797951592287	3.05689185710185
10152	9.46133402961803	2.54213294420253
10153	7.41573261856946	3.7253216093754
10154	9.22805143370761	1.16754750255361
10155	10.1642610306767	6.84552233145848
10157	6.28384818271196	1.42252579027183
10158	9.27066857448257	5.1173298026035
1015	3.97470531738979	-2.66108414069932
10160	9.34185611370674	4.80548750262403
10161	8.88726810409201	1.8997616961345
10162	10.5881843636549	3.75454548946919
10163	9.43954941166049	4.95580671205186
10164	5.12559850419899	-1.72870826244884
10165	9.35165511289861	1.90544336814768
10168	6.09936379045126	1.03985659179858
1016	4.21938276787016	-1.83840039001034
10170	5.68692141146	-1.4758380581532
