eset	rnaseq
10	4.64423373255369	-3.90254886300493
100	7.11978489158717	2.85384062809676
1000	5.46923831459804	-0.91384339899761
10000	7.83751059894048	1.81672578509224
10001	7.63354148325535	1.66750967156031
10003	3.53566242710275	-3.20397666972848
10004	5.42409702959023	-0.672327215655107
10005	6.97110867604966	2.77221500684374
10006	9.52116600072221	3.31173774746799
10007	8.09919492014463	3.03270273670987
10008	6.89302605393783	0.685600731923513
10009	9.43782607744981	1.03699108777897
1001	9.53334712098187	4.8392361382767
10010	9.5241749622673	3.85404601524689
100101467	6.67526568926748	1.5862466442695
10011	7.78639415866005	3.70581705182531
100129654	3.04082398263508	-3.74902460693973
100129827	5.63085841658541	-2.73099899257897
10013	8.30922621838918	4.09082299195742
100130717	3.76980940974208	-0.297941906842986
100130889	3.89788507051895	-3.40126087010696
100130967	4.01937221223068	-1.04134744271251
100131138	3.5201211048746	-4.09440302930243
100131211	4.85460586786152	-0.382589902656747
100131213	5.22334903552837	-0.279763184147274
10014	7.27448382174313	4.06606140137325
10015	9.7080041459662	3.26489392224935
10017	5.38003444846836	-2.18058596337602
100170841	6.31833663483206	1.21478809236756
10018	8.49489178413556	1.5189611453316
10019	6.91899738333318	2.10461643205527
1002	4.31593170424087	0.479662836938529
10020	7.26879250976989	2.0530493347622
10021	4.28554121867557	-2.46232678866496
10022	3.66310906008659	-5.12420542472156
10023	5.13960990221564	-0.0686346355404921
10024	7.6652173230636	3.55766048031149
10025	7.39323442112833	3.93798927132041
10026	7.68059355211369	1.05631721083875
100287569	5.65320227219081	0.707638098118511
100287932	3.46716910552793	4.43018149053783
100289635	6.43105839142899	1.67025933490845
1003	5.74879717815507	2.51896561111169
10036	7.17795689758305	3.66866693210352
10038	8.34001110749286	2.46565848672504
10039	6.0342435982082	2.41969090173191
1004	5.05790026541323	-1.5587389610397
10042	9.29135023529167	4.05370529250836
10044	5.49712064534619	3.22761754704628
10045	5.35135031425776	3.25245675554709
10046	6.46999412662414	1.29297939049104
10048	10.4182867943592	3.14530692305359
10049	8.02857885498572	4.85675339351307
1005	3.94708680119363	-5.1805577708187
10050	4.77449646183354	-3.2628225059288
100507290	6.04732442063848	3.44038532519467
100507436	6.54235699530035	1.18654571499404
10051	10.534357867339	4.92620884240853
10052	7.58086035129029	1.14121666506659
10053	7.37853347084764	4.60304962932624
10054	10.3953835176497	4.51805844520711
10056	9.24970772325354	3.39654566299099
10057	8.09457945789755	2.9918726659669
