eset	rnaseq
10	5.91581083986395	-3.90254886300493
100	9.4411817171474	2.85384062809676
1000	15.1718601475101	-0.91384339899761
10000	7.99158127901647	1.81672578509224
100009676	7.77442189135887	0.162809328831753
10001	12.2275391574897	1.66750967156031
10002	5.57493976388129	-2.52999489020252
10003	6.72853766782197	-3.20397666972848
100033416	5.40032992287005	2.3985994392023
100033425	5.90148427821419	-1.32565399958452
100033439	6.40319424711682	-2.57163951678614
100033821	5.90810253280876	1.34882935305113
100034743	5.88689348646115	-0.96080721774637
100037417	6.37573715750808	2.81904428959975
100038246	6.00316934299287	-2.06015960297789
10004	9.34930384042181	-0.672327215655107
100048912	6.52983607242553	2.01070623307796
100049587	5.90247337713489	-0.0852640843986676
10005	7.32602710214287	2.77221500684374
10006	10.4057987320683	3.31173774746799
10007	12.4139479803483	3.03270273670987
100073347	6.54457612221653	-1.47600178752442
10008	6.5257631320935	0.685600731923513
10009	11.3379343911276	1.03699108777897
100093630	12.6195671107025	5.136224738499
100093631	6.63915824215587	-4.39288907197423
1001	5.55173406900246	4.8392361382767
10010	11.0220794659953	3.85404601524689
100101266	6.67087764046788	-1.94159153442301
100101267	12.1727626739844	2.87528696771921
100101467	6.45873750780385	1.5862466442695
10011	10.081958950226	3.70581705182531
100113378	5.84494263865419	0.853426302273845
100113379	5.92703559302918	0.492169594376119
100113381	6.19769675881172	1.81108501711754
100113382	6.30118946557174	1.77608220750294
100113384	6.3187824743998	-0.883228240247655
100113386	5.81335192908645	1.13664342437032
100113389	5.69427204898648	-2.62574966685348
100113391	5.61005573150606	-2.37254895264932
100113392	5.77873045962465	0.600254202140076
100113393	6.53431066628198	2.34686309861643
100113402	5.87288946547653	-0.348737520233287
100113407	8.82002482029297	-1.33934274394991
100124516	5.89938788948082	5.71751808484473
100124533	6.14085628502486	-0.761332425628619
100124535	5.90051419340613	-1.11474069264818
100124536	6.25061999601882	-0.013309721563775
100124537	6.21880608796102	2.08719679783121
100124538	6.57223577888078	-2.37558978371383
100124539	6.03822984533712	0.667207588703371
100124540	6.38170061548855	-2.41742848864099
100124541	9.47244973053519	3.4295262238361
100124700	6.17153152788302	0.681925383304413
100125288	6.06000155292073	1.404549806764
100125556	6.33473917682736	-0.0329001109853593
100126270	6.02368479622975	-4.32316864076085
100126297	7.22620148232496	-1.32451671063329
100126299	6.70514875574017	-2.68774285728386
100126309	5.97728363096978	0.1654107949689
100126313	5.96774822717473	-0.762669094303863
100126314	6.24811198051869	1.60150172471839
100126317	5.7894506196935	2.05510929112402
100126327	5.82077037601247	3.63122213783297
100126328	5.90357786166723	0.40825943393892
100126331	5.84682467544337	-0.195986748221052
100126332	5.97562875815969	3.35798284350786
100126334	6.102473562511	-0.404379905797655
100126338	5.89857279709912	4.29847541026184
100126348	5.95421398669958	1.25905564846074
