eset	rnaseq
10000	5.79484368277843	1.81672578509224
10001	7.67849704026649	1.66750967156031
10003	3.3026514622981	-3.20397666972848
10004	5.02447056173783	-0.672327215655107
10005	7.25749785172394	2.77221500684374
10006	9.07619827236037	3.31173774746799
10007	8.09403367250709	3.03270273670987
10008	5.65488827213941	0.685600731923513
10009	8.41450860030064	1.03699108777897
1000	5.38061487071699	-0.91384339899761
100101467	6.54004377101626	1.5862466442695
10010	8.75658370778501	3.85404601524689
10011	7.72507847400262	3.70581705182531
100129654	3.21588757921118	-3.74902460693973
100129827	6.07273171732159	-2.73099899257897
100130717	3.87704913279011	-0.297941906842986
100130889	3.77036860171587	-3.40126087010696
100130967	4.09766316448327	-1.04134744271251
100131138	3.69344163606536	-4.09440302930243
100131211	4.85240317122251	-0.382589902656747
100131213	5.16733551837012	-0.279763184147274
10013	7.20953709073431	4.09082299195742
10014	6.37717548617413	4.06606140137325
10015	9.01642313133488	3.26489392224935
100170841	6.3082857885886	1.21478809236756
10017	4.6206450284883	-2.18058596337602
10018	6.64569887435274	1.5189611453316
10019	7.88707430859024	2.10461643205527
1001	9.53439421356272	4.8392361382767
10020	7.28592414827072	2.0530493347622
10021	4.28734525499004	-2.46232678866496
10022	3.76609200284632	-5.12420542472156
10023	5.1103093163385	-0.0686346355404921
10024	7.12075468446983	3.55766048031149
10025	6.76606992189928	3.93798927132041
10026	7.3180418761348	1.05631721083875
100287569	5.24430682153188	0.707638098118511
100287932	9.55804802114383	4.43018149053783
100289635	6.40982495915012	1.67025933490845
1002	4.24561278490202	0.479662836938529
10036	6.8355981691657	3.66866693210352
10038	8.30958840278045	2.46565848672504
10039	6.01030378597802	2.41969090173191
1003	5.84180424273664	2.51896561111169
10042	8.82824794160337	4.05370529250836
10044	5.43678427402351	3.22761754704628
10045	5.33798502406832	3.25245675554709
10046	6.45511841061362	1.29297939049104
10048	8.70825735606758	3.14530692305359
10049	8.02893013922279	4.85675339351307
1004	3.74093617441693	-1.5587389610397
100507290	5.70455362525465	3.44038532519467
100507436	7.14855266042733	1.18654571499404
10050	4.76848624955353	-3.2628225059288
10051	9.95386941648597	4.92620884240853
10052	5.55423641781538	1.14121666506659
10053	7.42496008462284	4.60304962932624
10054	11.5225963724458	4.51805844520711
10056	9.27380299385468	3.39654566299099
10057	7.43652374597452	2.9918726659669
10059	9.23875670703604	3.7603295152293
1005	4.02116489235651	-5.1805577708187
10060	3.68387974445344	3.25873021918489
10061	6.54926375307044	3.12146576132661
10062	7.35945159158279	3.43519959007915
10066	7.90337666341364	3.88036548011501
10067	9.61829706467526	4.74987046185716
10068	6.46185071811416	3.08088139476826
10069	7.15077612202555	2.20657735991733
1006	3.30569650874065	-4.10014520673441
10071	4.01283384236122	-4.71543808163234
10072	7.570084078538	3.46848176991466
10073	8.28311133341627	3.09986709550486
10075	6.00918239901504	3.34125963636716
10076	6.74773455308748	3.93857829011965
10077	4.95818591350797	-0.241780006745904
10078	6.56390827346285	4.22090603021033
10079	9.04142342037009	2.18078023901915
10081	7.70460875790352	3.55944349275185
10082	6.55560664375538	-0.838451876661935
10083	4.54565816643271	0.604941104269447
10084	8.66522964844178	5.23632150452762
10087	7.0267954771276	1.273538865694
10089	4.7491010051089	-0.787929872744776
1008	3.34705423244447	-6.18435880365637
10090	4.75137741342334	0.234662011507169
10092	10.7242388398118	5.45779825680483
10097	10.2267542301915	4.74690118042518
10098	6.39873490472623	1.44256048652776
10099	7.95786196698865	3.52775072008939
1009	7.03993145798914	2.11872168417436
100	6.59072611301429	2.85384062809676
10100	4.67455721306942	0.362784670176436
10101	8.83867054732871	5.63224956927689
10103	6.09974091383966	0.756108159856208
10105	9.04396295230584	4.18677330984688
10106	7.33868835867236	3.9762809177131
10109	11.80014593191	6.39431139490326
1010	3.38104705669184	0.566525879280321
10110	4.89226908100879	-0.0695553403041468
10111	6.7733250087295	3.57578159076017
10112	8.34339834210897	2.86802717067685
10113	8.55411937535913	4.10264616995943
10114	5.49938444898912	2.19757437212939
10116	6.81432235127807	1.84430421243018
10117	4.2280661159566	-4.99411079727782
10120	8.34859142930099	4.60559523618218
10121	7.90295560494379	4.48575843297824
