entrezID	val
NM_001217	770	2.68617460458997
NR_004401	653677	-1.02728446745883
NM_145807	126147	-0.127330119804727
NM_017805	54922	2.25400297977241
NM_182575	284359	-3.32196331818895
NM_019113	26291	-3.39159263126097
NM_000148	2523	0.785538568994518
NR_040599	100505812	0.733768448152808
NM_016246	51171	2.54305123089636
NM_003323	7288	-4.04425998732786
NM_014330	23645	4.62980430855689
NM_014475	27294	0.106625829337034
NM_006184	4924	6.31809983429741
NR_046633	100874085	0.349029629802563
NR_073552	101059948	-1.32921834386912
NM_000894	3972	0.728230391568071
NM_000737	1082	-2.47378733847798
NM_033378	114336	-2.13309575566322
NM_006666	10856	5.7244238097685
NR_106856	102466738	1.9652216224146
NM_033377	114335	-2.91328728159545
NR_004383	100126780	-4.44445771249834
NM_033043	93659	-2.7967621835493
NM_033183	94115	-2.62794383312806
NM_033142	94027	-0.423887072233146
NM_006179	4909	0.531407841680029
NM_000146	2512	9.54509580358217
NM_031886	3743	0.197050567945015
NM_002152	3270	-1.63727887014184
NM_022165	64130	2.17115651377783
NM_018111	55150	1.12505946604597
NM_014037	28968	0.612566552887251
NR_036209	100422979	2.16872890645126
NM_144688	147872	-3.54233797513963
NM_178449	113091	-5.20958735247592
NM_001195256	100507003	-5.52750027872248
NR_110729	101928295	0.194232716852473
NM_020309	57030	-2.16819202881087
NM_017916	55011	3.89966046453332
NR_029703	406942	-0.477013400793095
NM_001015	6205	9.19473025324872
NR_001285	84546	5.42633619211495
NM_020650	57333	5.09283610353061
NM_000951	5639	1.32335013040768
NM_006270	6237	5.54651116052704
NM_020719	57479	3.39471295406285
NM_021228	58506	5.04980573934635
NM_001101340	199800	1.47310414067946
NM_021733	60385	-3.08482949005673
NR_026712	728658	9.27690910420084
NR_000021	26819	7.03513903208853
NR_000020	26818	5.20657918951532
NR_000019	26817	5.24308395593606
NR_000018	26816	5.51781654483562
NR_049811	100847074	1.1441355302235
NM_030973	81857	5.33785247982496
NR_106858	102465480	3.77317375860083
NR_106857	102465479	2.45863935836474
NM_007254	11284	4.71703798893947
NR_040037	100506033	2.4662742133231
NR_110730	101928378	3.82811444701292
NR_039904	100616313	3.83465695847341
NR_002825	400709	-2.7910989991202
NR_027257	400710	-3.65648972257025
NR_024225	100169954	-3.89630583030582
NR_024228	100169958	-4.61830961541642
NR_024223	100169952	-3.25045974651261
NR_024214	100169951	-5.55930900506452
NR_024226	100169955	-3.34615154671777
NR_039905	100616314	9.50107333718174
NR_024242	100191063	-4.09134415689045
NR_024230	100170217	-1.3439997913369
NR_024243	100170227	-2.89960581478375
NM_152358	126123	-4.96403025567156
NM_004851	9476	-0.592104230989072
NR_002798	256236	2.9859338974383
NM_004533	4606	-1.76751280349889
NM_001080457	94030	0.102618084847745
NM_001195076	342918	-2.72216178020585
NM_138411	112703	-0.0258525220445033
NM_016148	50944	-1.89552675951801
NM_033068	93650	-2.88705194596321
NM_001506	2854	-5.52008183440751
NM_002975	6320	3.9178078955289
NM_002257	3816	-0.166851873064588
NR_038359	284365	-0.431455487410956
NM_001277082	55554	-5.41147711569921
NR_002948	606293	-3.18794295592441
NM_012315	284366	-2.26630999629187
NM_015596	26085	-1.33495901556507
NM_022046	43847	2.55665680591408
NM_145232	90353	2.74607450882712
NR_003068	692203	6.12031990246494
NR_003067	692202	3.00791662490395
NR_003069	692204	3.30429729997405
NM_001101372	402665	-1.2386868341811
NM_001163922	147645	0.195176197998387
NM_152353	125875	-1.80133697989304
NR_110732	101928517	-6.14113732130155
NM_005601	4818	2.16187345783298
NM_001193623	147646	-3.03547857995244
NM_007147	7728	-0.131381815677859
NM_014442	27181	-1.15876588407727
NM_003830	8778	-1.08924877109824
NR_034159	729975	2.23925421349529
NM_001098612	100049587	-0.0852640843986676
NM_001005738	2358	-4.36753110506798
NM_001256795	100129083	-4.54741338988614
NM_002030	2359	0.74609344290839
NR_108100	102238594	-2.13254371720631
NR_029843	407056	4.86966452531007
NR_024330	147650	2.00514135480361
NR_110733	101928571	-2.62034203860966
NM_023074	65251	0.500407374795996
NM_025040	80110	0.0739501460548296
NR_103847	101669766	-1.15590660193427
NM_021632	59348	1.09664164242688
NM_014650	9668	0.679217644857469
NM_178523	90317	-0.0326467364402461
NM_001102657	162962	-0.358069303521612
NM_001136499	284371	1.95987516265533
NM_001010851	90321	2.78130806987586
NR_030373	693228	0.612045185186473
NM_001145434	400713	1.49163231972829
NR_125345	102724105	1.55526878700342
NM_032423	84436	1.46584979600003
NM_001099694	147660	0.0940024442644696
NM_001039886	388558	0.0581190931193354
NR_023311	7696	0.751067687797976
NR_106859	102466984	-0.889998620722626
NM_198457	162966	1.6059021318808
NM_207333	162967	2.01429771989991
NR_003578	79986	-0.45749584470298
NM_001191055	100271846	-3.15018603271844
NM_152473	147664	0.853138565233594
NR_037805	399669	1.02116161647959
NM_001202473	100529240	-5.23829411343281
NM_024733	79788	0.859222891462821
NM_182609	342926	0.286704390954804
NM_173856	317701	0.0716594461692425
NR_073396	390963	1.52157617600783
NM_138374	91664	-0.0927494652143598
NR_003699	170958	0.72328549412076
NM_001040185	91661	0.70058375308833
NM_001004301	126017	-0.103868473927996
NR_003148	147804	1.8737753699028
NM_001012728	503834	-4.7321716220757
NR_002938	284379	1.41445088051283
NR_030198	574476	-1.36520955800772
NR_030222	574500	-2.00387584686644
NM_031896	59284	-4.99839184547779
NM_002739	5582	-3.17934879673475
NR_102308	59285	-5.87537774689265
NM_031895	59283	-0.218503861958187
NM_004542	4696	5.45043915699284
NM_013342	29844	3.01740129700214
NM_015629	26121	4.38948134143574
NM_014516	4849	4.37048241494934
NM_024316	79165	2.5805393797164
NM_001013	6203	8.40591538456378
NR_104098	79168	-0.932745921006196
NR_039907	100616171	3.27508701729235
NM_012276	23547	-1.05415078994067
NR_126418	104355426	1.24181948740424
NM_145057	148170	3.34053644944151
NR_107028	102466251	2.88999058061054
NR_003061	79166	-3.3815101019203
NM_015868	3804	-5.12949017115568
NM_014218	3802	-6.49602251863684
NM_013289	3811	-5.8577330421421
NM_001281971	3809	-6.33739352621366
NM_052925	114823	6.03053429157805
NM_000363	7137	-0.993953432954511
NM_173804	255043	3.15080208667065
NM_032430	84446	2.32229815148238
NM_144613	125965	1.42191854870478
NM_001145402	284418	-3.70763126909805
NM_032701	84787	3.89953022309534
NM_139172	147744	-0.832737774655826
NM_001190764	388564	2.85971859846651
NM_014931	22870	5.33024846328224
NR_106862	102465482	4.60289830995867
NR_106860	102465481	6.21600198214385
NR_106861	102466739	4.84674035467194
NM_001145176	729956	-4.1124205602625
NM_014501	27338	5.89240911724554
NM_033113	89887	2.27562735151274
NM_020378	57106	4.01497660502399
NM_001101401	646643	-6.2886550576223
NM_001199824	100130827	-4.14649475488087
NM_152600	163033	4.02406911386231
NM_153219	147807	3.91805663807472
NM_032836	84922	3.05139222095611
NM_203374	147808	2.2872363410347
NM_001195605	100507290	3.44038532519467
NM_016535	51545	3.45986225161188
NM_013301	29903	3.13120415102104
NR_106863	102465483	4.47510071826497
NM_001145014	342931	-6.59383895325936
NM_176820	338321	-3.87360770007345
NM_176810	126204	-5.48995813515118
NR_110741	101928886	-4.35358234123517
NM_153447	126206	-3.88668988848058
NM_176811	126205	-5.82545492627086
NM_001297743	204801	-6.10223667347172
NM_134444	147945	-4.48515323030652
NM_001002836	126208	4.47865334501648
NM_001080456	342933	-3.86848064220645
NM_024303	79149	0.138565596045986
NM_144690	147948	-1.93288657507184
NM_020828	140612	-0.0124436576066347
NM_020813	57573	1.47245074466794
NM_001001668	388566	-0.57659110712164
NM_021216	58491	1.4707313381388
NM_001005850	90485	0.0961215892511958
NR_024059	100073347	-1.47600178752442
NM_020903	57663	-4.2509027072028
NM_001193628	147670	1.26964653739935
NM_052882	114026	-1.98858691494762
NM_001012729	503835	0.176222998093697
NR_110744	101929059	-0.331442169984142
NR_023847	100169890	2.17166045143476
NM_003417	9422	1.50806844399788
NM_006635	10794	-0.0462369036878575
NM_173631	284306	-0.524038577183592
NR_002166	10597	1.73063340343828
NM_213598	125919	1.49371630818407
NM_006959	7565	-0.117748281210321
NM_020633	57191	0.376770840217089
NM_001023561	388567	0.519464285848301
NM_017879	55659	-0.244134747159148
NM_001010879	284307	-1.18661201557471
NM_020880	348327	-0.741501136452575
NM_003435	7693	0.410614028258051
NM_152677	201516	-3.85067254524179
NM_024833	79891	1.19065833349476
NM_173632	284309	0.710494284000416
NR_024162	2282	0.420572578616082
NM_024762	79818	1.77543161823294
NM_001204818	100293516	1.08936101487476
NM_005773	10172	0.421740394055549
NM_001144989	730051	2.40967419816141
NM_152474	147685	0.105674088207386
NM_133460	147686	-3.16350951575404
NM_182572	284312	-0.488667840211117
NM_025027	80095	0.410119688517328
NR_036508	100128398	1.55172103696734
NM_024620	79673	0.995479577150423
NM_021089	7554	1.24181938325315
NM_014480	27300	2.90351082728372
NR_039910	100616168	-1.43841217794998
NM_181846	342945	1.42294091346288
NR_106864	102465484	2.30790685621616
NM_130786	1	1.08961688785049
NR_015380	503538	1.89395568549031
NM_001195135	646862	-2.94788827894246
NM_173548	201514	0.878744918234108
NM_003433	7691	-0.744957110995817
NM_014347	25799	1.99744628220078
NM_207395	388569	1.10363877655645
NM_001009	6193	8.16174858357308
NM_012254	10998	0.205350458058914
NM_032792	84878	0.128622478731875
NM_003969	9040	4.85619444205052
NR_026052	65996	2.75153332149882
NM_005762	10155	6.84552233145848
NR_106865	102465976	5.25393988644248
NM_014219	3803	-5.78320358728545
NR_027334	100131691	0.388533965651766
NR_120328	102724558	-1.81850501446556
NM_001077710	642273	0.08586425291571
NR_103556	100288805	-0.809027039134308
NM_001002919	285016	2.50250351652464
NR_110179	101060385	-4.02301913891189
NR_111963	339822	-3.63347261522208
NM_152834	129787	2.59497301136235
NM_018968	54221	-1.38333780949108
NR_110228	101927554	-6.31821969183297
NM_003310	7260	3.23045242538822
NM_012293	7837	4.99333523455316
NM_016030	51112	3.62767103429621
NM_018269	55256	4.09352847556929
NM_018436	55821	-5.44751015996484
NM_001287444	728597	-4.55188437325709
NR_034134	727982	-5.20401100745396
NM_003108	6664	1.34188109706566
NR_110580	102723818	-2.51234594415184
NR_026833	400940	-4.68594728820658
NR_026832	150622	-2.01330256199677
NR_110251	101929390	-0.923577190585746
NM_001011	6201	8.11780874954055
NR_038369	400941	-1.81157552037601
NR_126359	104326052	-0.809873579726837
NM_080657	91543	2.14842486037817
NR_110252	101929452	-3.20212754438303
NR_038432	100506274	-5.03762105804875
NR_110256	101929551	-5.32849807519205
NR_033997	386597	0.429509159504528
NM_014746	9781	1.4539749754999
NR_034135	339789	-4.58930220997274
NM_002166	3398	4.58475468781957
NM_020738	57498	2.64484251519521
NM_138799	129642	2.33899641867455
NR_110257	101929567	2.97055668281217
NM_016207	51692	3.26281351289975
NM_001039613	285148	3.54056783980215
NM_003183	6868	2.04139685602539
NM_005680	9014	1.93580578752275
NM_006826	10971	5.88410310016491
NM_001037160	192668	0.158379573368307
NM_198182	29841	3.22521077262625
NM_182626	348738	1.18278446460229
NR_036222	100422929	4.2912693225637
NR_110597	101929715	-3.23707474634785
NR_028374	100302743	-0.340072769117774
NR_110575	101929733	-6.21967159323328
NM_002236	3754	-0.711626702993922
NR_040080	285150	-3.56031784433696
NM_182500	130813	-3.63029876295017
NR_047499	100874055	-5.75706816572093
NM_012344	23620	-2.77059920564364
NM_004850	9475	4.02648482529101
NR_110197	100506457	-4.66914699791062
NR_038434	100506474	-3.9163612316564
NR_103814	100499171	-2.39600861940794
NM_145175	151354	1.90475792801089
NM_001291410	653602	1.2706137112142
NR_036072	100422986	3.67468965097042
NR_125783	103752554	-6.47468424488435
NM_004939	1653	3.79718703245473
NR_126559	104797537	-5.60144315306243
NM_030797	81553	0.459991390861726
NM_001099218	729475	-2.84897780442971
NM_003385	7447	2.1642289039858
NM_020905	57665	2.41240897017467
NM_145260	130497	3.47871458695981
NM_001008237	130502	1.15334388453971
NR_033875	400946	-1.40470480350956
NR_110235	101928222	-0.667202055753938
NM_002381	4148	1.18510989524399
NM_014713	9741	6.13983109481422
NR_036071	100422862	-0.862170227345179
NR_046836	100874343	-3.17868234777605
NM_182828	151449	-5.17289981262706
NM_022460	64342	3.38821901116141
NM_004040	388	5.85849466205781
NM_000384	338	-6.34021414938535
NM_052920	114818	0.360026547631724
NM_001080473	388931	-3.76457977711892
NM_181713	165324	2.95141143624564
NM_016047	51639	5.0215882006351
NM_001040710	653140	-3.15969282680301
NM_199346	375189	-0.957527238374852
NR_034113	729723	-0.329604927753601
NM_014971	22979	-0.300514497570929
NM_001013663	391356	3.48297662742656
NM_004036	109	3.2871318022075
NR_031570	100302246	1.91477918039662
NM_018263	55252	0.238100506692423
NM_002254	3797	2.17320346340181
NM_016131	10890	4.0336765454677
NM_000182	3030	4.54700669482509
NM_145038	92749	-4.54952669841685
NM_001105519	339778	-0.100674136308639
NM_001029881	130106	-3.50790115505063
NM_002246	3777	-0.378876859229393
NM_033505	85465	1.33746736811734
NM_194323	9381	-2.15225042553843
NM_017877	54978	3.64876391819576
NR_046730	100874031	-2.52243940171673
NM_001134693	100128731	5.98211970977307
NM_007046	11117	4.97333428422902
NM_175769	150921	-5.01834299993587
NM_032604	84696	-1.40307181839322
NM_013388	10113	4.10264616995943
NM_003459	7781	-1.78328439629149
NM_003353	7349	1.15710580008132
NM_002437	4358	5.23469617247492
NR_038427	100505624	-2.079253215303
NM_177983	5496	5.45987674613711
NR_002201	2498	2.77671078378311
NM_013392	29959	5.13028876260825
NM_022823	64838	2.62674629959978
NM_001486	2646	-3.28284254340439
NM_032266	84226	-3.33088616641106
NM_015662	26160	2.35172429232184
NM_004341	790	2.40123579644872
NM_018158	22950	3.29508642418778
NR_028308	100302650	-0.411557930383189
NR_036230	100422965	-0.0130678927641224
NR_120504	100505736	-1.89523542976354
NR_038319	100505716	-0.700890780394556
NR_103831	403150	0.730845845502414
NM_005253	2355	4.22706860449697
NM_017910	55006	0.83077465472925
NM_001029883	388939	-4.76333715749212
NM_199280	165186	-1.90570825063321
NM_015131	23160	2.95193467201586
NR_003074	692209	-1.9549798889563
NM_004304	238	-1.67258870302717
NR_122048	285043	-2.93206879836445
NM_030915	81606	3.86653292370933
NM_144575	92291	0.0704604605542153
NM_001145122	440854	-3.0007230769509
NM_014600	30845	1.16426894841992
NM_000348	6716	-3.32345240695281
NM_000379	7498	0.583300422261583
NM_032574	84661	4.49897187915156
NM_032312	84272	2.63576411810595
NR_039922	100616219	0.805312591473882
NR_027097	100271832	-1.73029405840238
NM_016252	57448	1.97890438914671
NR_030285	693143	0.99385265266974
NR_125793	103752586	-0.75867714581354
NR_126404	104355288	-3.85292688374162
NR_126403	104355287	1.01080344836088
NR_003143	151325	-5.25143870339553
NR_037631	100288911	1.12302476278303
NM_016441	51232	2.80484153979443
NM_003162	6801	0.936710617404843
NM_019024	54497	1.46592695238741
NM_012413	25797	1.90204165348962
NM_005813	23683	1.78971097300103
NM_005760	10153	3.7253216093754
NR_102712	101410544	-5.25010355551538
NR_027252	285154	-1.9640095807171
NM_000104	1545	4.08406972135886
NR_110259	101929596	-1.30713321445503
NM_138801	130589	2.28247459446558
NM_024775	79833	2.86697923445808
NM_001145450	729967	2.6583349200469
NM_198963	90957	1.42363533589828
NM_001145451	100271715	-3.6641270940971
NR_028386	375196	-0.562253099681555
NM_001009565	344387	-3.67086138813396
NM_005633	6654	2.06314260236366
NR_037875	728730	0.118390877495362
NR_033996	388942	-6.02027320925622
NR_110263	101929723	-2.03280341538013
NM_001242815	400950	-1.08344960779023
NM_138370	91461	2.36769929666567
NR_038441	100128590	-1.83521141158774
NM_004718	9167	4.26581492383704
NM_148962	165140	2.07083855439963
NM_012205	23498	2.48341400771785
NR_110585	102723854	1.90059044364929
NR_110584	102723824	-1.70941149218205
NR_027251	100129726	-1.3049139845295
NM_006887	678	4.86769965260097
NM_022437	64241	-5.35766592431612
NM_022436	64240	-6.33005673025852
NM_172069	130271	0.220254382440861
NM_001101330	728819	-0.983245599874859
NM_133259	10128	3.1356770069079
NM_000341	6519	-0.251571324348973
NM_016932	10736	2.57136541419499
NR_033831	400952	-5.09776840439683
NM_024766	79823	1.32957766652973
NM_005413	6496	2.34702410856598
NM_018079	55133	0.978220510910601
NM_005400	5581	-0.196244499007408
NM_080653	90423	0.300604140432937
NM_001430	2034	3.45751705689059
NM_014171	9419	1.13510621144634
NR_024452	100134259	-0.233075802436677
NR_034099	388948	-2.32963955186415
NM_012249	23433	3.20271937520931
NR_104182	100506142	-0.306615039392858
NM_022055	56660	-0.221454346505174
NR_120602	644093	-1.78625638828816
NM_002354	4072	6.03763461048238
NR_030286	693144	1.26316386137926
NM_001743	805	5.45633732856904
NM_002158	3344	0.753364254932766
NM_001198593	286749	-6.06575405244522
NM_000233	3973	-6.21231092551606
NR_130470	103504737	1.61781129691202
NM_014614	23198	3.09368312994766
NM_138448	98	2.36530891040228
NM_001003937	388951	-2.51376068680241
NM_001100396	129852	-4.85533625272073
NM_001164165	100302652	-4.04567175929404
NM_006794	10936	0.534555967851274
NM_001008708	494143	0.389703553754569
NR_037453	100500850	4.70725918886233
NM_001039753	400954	-1.67343666820623
NR_002229	56969	1.37290712762262
NR_027258	344405	-0.430265128257347
NR_126406	104355290	-6.05512976773744
NM_033109	87178	2.84932360511436
NR_033873	400955	-1.91582525011472
NR_110219	101927285	-5.87255104143264
NR_033980	400957	-5.91679560129599
NM_022894	64895	0.402749645335854
NM_144709	150962	0.184369356382254
NM_002618	5194	2.58707942135329
NR_036496	339803	1.06689555501273
NR_125368	100129434	6.74418154498433
NM_001080433	114800	-1.92408045136749
NM_003400	7514	4.17420850346501
NM_152392	130872	3.64712398360091
NM_014709	9736	2.66580116547811
NR_003707	100124537	2.08719679783121
NM_152516	150684	4.15233150450237
NM_006577	10678	2.32461631358692
NR_049824	100847087	-0.0398384009932541
NM_198276	200728	1.31793778755699
NR_036635	100169989	-0.862919878200373
NR_120420	100507006	1.33327186015601
NM_020651	57162	2.94326507219851
NM_014181	29094	1.43198890434427
NR_034023	339807	-5.03553163790673
NM_014755	9792	2.23715410716982
NR_110224	101927438	-4.09838035155029
NR_036586	400958	0.227267541987136
NM_015147	23177	1.50657420193277
NR_046438	730198	-5.34121207192662
NR_110564	102800447	-4.04276385116222
NR_038844	644838	-6.62496297695105
NM_019002	54465	0.990461493405534
NM_002398	4211	0.0508595183978194
NR_046625	100873998	-4.18086017906435
NM_020143	56902	2.4681720679017
NM_000945	5534	2.85761009353303
NM_002664	5341	2.13690841727803
NM_001024680	554251	-0.627320843038229
NM_173545	200558	-0.543329531629157
NM_138964	10887	-5.22529275431505
NM_019617	56287	-5.30539768352027
NR_130931	729348	7.48520598398831
NR_036073	100423030	1.29409817318395
NM_001153	307	3.79075810509906
NM_178439	64395	1.26314622502749
NM_014911	22848	1.30890195876337
NR_003705	100124535	-1.11474069264818
NM_152792	151516	-0.510879629067608
NR_033872	400960	-0.776869710743896
NR_024444	100133985	-0.299822968299247
NM_017880	54980	0.870382581583288
NM_006196	5093	6.7012678120497
NM_003096	6637	5.49034875037192
NM_016297	51449	3.02609419013438
NM_032822	84908	3.71034743939153
NM_001004311	344018	-2.03421754937747
NM_015717	50489	0.886018230379586
NR_046798	100874273	-6.18820881511743
NR_126384	104355141	-1.37410466706667
NM_012476	25806	2.33485185187644
NM_001692	525	3.86190241950343
NR_002185	79315	0.0650261854980516
NM_144582	113419	3.87464774033424
NM_032601	84693	2.26467636940232
NM_017567	55577	4.71196265241722
NM_020459	400961	-0.56825588755799
NM_005791	10199	4.18201483369252
NM_015189	23233	0.0658172764284672
NM_003124	6697	3.24287682481675
NM_004097	2016	-3.18743236789066
NM_144579	94097	1.41611918972208
NM_015470	26056	2.54719415707212
NM_032319	84279	3.23566150167627
NM_006062	10322	3.50608311726174
NM_001965	1961	-1.78757176982727
NM_001080410	150726	1.98952029574769
NM_003960	9027	-3.00867283520404
NR_003683	200420	-1.18261372629652
NM_015120	7840	0.571327506989439
NR_046762	100874291	-0.420589407435659
NM_016058	51002	3.04878451501121
NM_003584	8446	2.61350681433898
NM_018221	55233	3.23137594669612
NM_001287491	200424	1.40969670043789
NM_032118	84058	2.6344071186886
NM_001145054	388963	-0.784985584591217
NM_053050	116540	3.45073949566192
NM_032673	84759	3.57395422046678
NR_024606	151534	1.48007909459536
NM_016170	3196	-3.01749844006966
NM_031288	83444	4.16703225607187
NR_037849	100532735	2.24213721738099
NM_012477	23559	5.77433157231145
NM_133637	165545	-2.14089772142654
NM_032779	84865	2.60082647492909
NR_024463	100189589	-5.81615619364733
NR_125792	102724515	-2.82800880674194
NM_019896	56655	3.68269891519872
NM_000189	3099	2.29446508631751
NR_049796	100846995	0.581075833895352
NM_014763	9801	1.52022430077532
NR_110281	101927884	-1.05308513506835
NM_001282928	80059	-6.30202422610571
NR_110288	101927967	-2.24342154440538
NR_024342	100170221	-3.14165911615884
NR_110287	101927948	-3.07983383844646
NM_002909	5967	1.32089386648456
NM_178839	347730	-2.96327730734932
NR_003663	388965	-5.2661690329525
NM_003849	8802	4.02564682411004
NM_001370	1768	-3.80129362335389
NM_020122	56888	2.72091133094533
NM_021103	9168	10.2508149892389
NM_031283	83439	5.21644737898817
NM_017750	54884	3.43961000292406
NM_198482	284948	-2.77151182858799
NR_038942	100630918	0.595829115688751
NM_003761	8673	5.86240824978171
NM_006634	10791	4.05218640944667
NM_016494	51255	4.42916648786876
NM_005911	4144	4.11969963111723
NM_032827	84913	-1.90720357694046
NR_106719	102466516	-1.13997229149028
NR_038888	284950	0.510383960021656
NR_110569	101928113	-1.88056972097782
NR_026984	90784	1.51847431766147
NM_001013649	388969	2.42803804022659
NM_015425	25885	1.9617029884745
NM_017952	55037	2.51836643702866
NR_004378	692225	1.3247333429639
NR_037931	100286979	-1.25089782330352
NR_039928	100616370	4.54217963799877
NR_026846	285074	1.91221334073847
NM_001198954	100526767	-0.650013371024371
NM_022780	64795	2.3244059725994
NR_039634	100616499	5.01956424186369
NR_039636	100616341	5.19859448454413
NM_001078170	729857	-0.21856932937671
NM_001024457	400966	-0.911418892164477
NM_001032392	5343	-0.217885335358163
NM_002665	5342	-4.09107571043863
NM_001443	2168	-4.32034390058166
NM_198274	150572	-2.50056862275153
NM_152670	200523	-5.18428766555424
NM_001135649	344167	-1.41598701868637
NM_144563	22934	2.91822434339957
NR_110236	101928371	-4.71266162783924
NM_004836	9451	-1.27296405830575
NR_039635	100616399	-1.06674426992712
NR_015424	645784	2.11618135682446
NR_027238	654342	2.46997016384521
NR_003503	645367	1.19491786043632
NR_027714	440888	-6.31049867185366
NR_038409	90499	-2.92253160403777
NR_003366	729171	-0.113516698927957
NR_037597	442028	-3.03242909008805
NM_001286559	150483	-3.31701012353987
NM_032788	84874	1.95367589284666
NM_031902	64969	4.3827181947054
NM_016044	51011	3.26439841983953
NM_001164464	653192	-3.98983505236122
NM_138800	129868	-3.64929031111811
NR_103734	150759	6.88139012211184
NM_000682	151	-0.370754460696414
NM_001002036	431705	-1.60604225463089
NM_004418	1844	2.78164949274414
NR_003698	729234	4.15758714310004
NM_207328	150763	2.41958839677597
NM_020151	56910	3.88299648126143
NR_046322	285033	0.845371218159792
NM_004804	9391	3.84391491276728
NM_014014	23020	4.50159101124848
NM_212481	10865	5.18411256251577
NM_001293083	90342	-4.00342943340302
NM_020184	26504	1.90764988673563
NR_036074	100422928	1.30568301358596
NM_144994	200539	1.99119023130998
NM_016466	51239	3.13333789153269
NM_017789	54910	4.35250739138928
NM_199336	151313	3.20186971411462
NR_130704	100506123	3.59437076505764
NM_001164315	375248	5.0055492318926
NM_001862	1329	6.78794656720817
NR_038386	728537	0.636319910412814
NM_005735	10120	4.60559523618218
NM_144992	200403	-4.40140938799019
NM_015348	23505	2.03239212304586
NM_001008215	493753	2.49459519066484
NM_014044	25972	2.90270855959393
NR_126337	101927070	-2.25602292569437
NM_207362	343990	1.74201603603411
NM_144706	150590	0.65971508739403
NM_138798	129531	3.20325112883936
NM_175735	254773	-2.20036076542212
NM_174898	129530	0.991228528228114
NM_005783	10190	2.02174193849487
NM_015904	9669	5.12012188294429
NM_198461	164832	-1.51688976809233
NM_004854	9486	1.27726496875734
NR_103730	150577	-4.50229700945555
NM_024065	79031	3.05074189656906
NM_002518	4862	2.47661237133999
NR_110213	101927142	-2.5668845242389
NR_003070	692205	3.0081794580883
NM_017546	55571	2.88586992968416
NR_049881	100847007	-0.927587961101137
NM_001102426	11138	2.96402690228903
NM_153836	200407	-4.38645802171865
NM_173647	284996	3.05789464637792
NM_001145664	731220	-0.410665520506844
NR_103791	100506328	-4.97621890014435
NM_003854	8808	-0.549853087179859
NM_001282408	9173	-5.23369880187676
NM_003853	8807	-1.82348942952393
NM_032718	84804	0.0583241667389763
NM_003048	6549	-2.43535523919505
NM_144632	130827	-1.43651693632056
NR_038231	284998	-5.38957628927279
NR_015399	150568	-6.63736990324776
NR_037883	100506421	-3.03405822363607
NM_006236	5455	-2.77897559955028
NM_001011552	389015	2.70378397424121
NR_110374	102682016	-6.57730070657087
NM_007227	11250	-3.93308793328601
NR_110603	102724691	-5.86267112009673
NM_182640	64965	2.97669289585988
NR_110227	101927492	-5.72351547731579
NR_038891	285000	-5.48839137679352
NM_032411	84417	1.12857984957407
NR_003506	285189	-1.06224823057841
NR_024439	729121	-5.67670759706355
NM_001144013	653489	0.111544928555341
NM_001008743	442038	-6.18286947416127
NR_037191	151234	-3.64871720900114
NM_006588	27233	-0.961427452812627
NM_025190	57730	4.65470235797022
NM_182588	285190	0.285921849166773
NM_022336	10913	-3.03835744156869
NM_006267	5903	1.83768100829767
NR_029193	100287216	-1.12608663207102
NM_001099289	344558	0.635599749679816
NR_036223	100422863	-0.598288026018424
NM_023016	65124	1.8313518309685
NR_036225	100422994	-0.312506633603587
NM_033514	96626	-2.11344415033122
NR_027145	100271835	-3.14924201835724
NR_027142	440895	-3.30395316794965
NR_037627	100288570	-4.67111626759852
NR_027063	205251	1.04673821312374
NM_005434	7851	3.52679446675542
NR_049830	100847033	0.435753209007184
NR_037626	100507334	-2.43699770884517
NR_027244	151009	2.02337978928148
NM_001123363	729540	-1.97433347936099
NM_001142807	55289	-2.0890783102644
NR_122074	400997	-5.47109622180473
NM_006343	10461	0.417839147619598
NM_022662	64682	1.69158296930236
NR_039929	100616165	4.60315340289548
NM_032824	84910	1.56461703241384
NM_032494	84524	2.49871888122206
NM_198581	376940	1.19559708662275
NM_153712	150465	1.73505935860723
NR_033871	400999	-0.587941049151544
NM_000575	3552	-3.98588223577735
NM_005415	6574	3.05546542101806
NM_000576	3553	0.314841541135853
NM_173178	27177	-2.72652105820301
NM_001164463	727851	-1.36503565716903
NM_012455	23550	3.51608324463792
NR_026821	654412	-4.07354026663844
NR_031632	100302128	-2.26365671458349
NM_172003	150472	1.84608202253791
NM_012184	200350	-2.76269858658358
NR_039943	100616208	0.868734940426771
NR_024077	375260	4.42348457460942
NR_034130	100499194	-4.95205419845253
NR_034128	440900	-3.02756861736184
NR_036580	389023	-1.16758936469153
NM_006773	8886	3.96914222196589
NR_110272	101927709	-2.26412486472846
NM_016133	51141	1.84593084917115
NR_110174	101060091	-0.453971090067712
NM_019044	54520	1.79904482744285
NM_182528	165257	0.715315851106838
NM_006770	8685	1.61616938354342
NM_001426	2019	4.64965240565844
NM_001017927	130355	0.215098326303056
NM_183240	140738	0.625335662108745
NM_002980	6344	-6.49537652621271
NM_002830	5775	-0.236913577711616
NR_046721	100874111	-3.36501369843595
NM_002881	5899	2.90112962867729
NM_024121	79134	2.16732910049663
NM_002193	3625	3.22630557357402
NM_005270	2736	0.0602518729077859
NM_014553	29842	2.03560941404859
NM_032390	84365	3.56349139250813
NM_130773	129684	-4.07162798852787
